,species_category,detection_time,probability,detection_count,surveyID,drone_lat,drone_lon,species_name,KML
3475,Ground Species,2022-10-05 00:19:03,Med,1.0,92c704b7-4349-4a21-b5d9-f1280b082770,-30.422042,153.029697,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3476,Aerial Species,2022-10-05 00:21:24,Med,3.0,92c704b7-4349-4a21-b5d9-f1280b082770,-30.424781,153.030369,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3477,Aerial Species,2022-10-05 00:25:04,Med,2.0,92c704b7-4349-4a21-b5d9-f1280b082770,-30.424408,153.030793,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3478,Koala,2022-10-05 00:33:00,Low,1.0,92c704b7-4349-4a21-b5d9-f1280b082770,-30.421943,153.030441,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3479,Aerial Species,2022-10-04 20:20:00,High,1.0,261e1397-2cb6-4b49-9313-4bbbc132686d,-30.429536,153.042593,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB33_2039685_AGL_60m.kml
3480,Arboreal Species,2022-10-04 20:23:00,Med,1.0,261e1397-2cb6-4b49-9313-4bbbc132686d,-30.429429,153.04242,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB33_2039685_AGL_60m.kml
3481,Aerial Species,2022-10-04 23:59:00,High,2.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.446583,153.048041,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3482,Koala,2022-10-05 00:17:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.443767,153.047357,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3483,Macropod,2022-10-05 00:19:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.445754,153.048351,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3484,Koala,2022-10-05 00:24:00,Med,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.446581,153.048503,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3485,Aerial Species,2022-10-05 00:26:00,High,2.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.442345,153.048687,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3486,Aerial Species,2022-10-05 00:35:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.446506,153.049606,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3487,Aerial Species,2022-10-05 00:37:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.446332,153.050036,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3488,Aerial Species,2022-10-05 00:39:00,High,3.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.442969,153.049534,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3489,Aerial Species,2022-10-05 00:40:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.441923,153.049475,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3490,Koala,2022-10-05 00:45:00,100%,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.444524,153.050306,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3491,Koala,2022-10-05 00:47:00,100%,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.445749,153.050376,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3492,Aerial Species,2022-10-05 00:56:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.44619,153.050553,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3493,Aerial Species,2022-10-05 00:58:00,High,1.0,4d252b1a-b7b0-40a2-a927-bdcc375ecf48,-30.445501,153.050964,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB34_2032792_AGL_51m.kml
3495,Aerial Species,2022-10-05 20:55:00,Med,1.0,73da1736-91ca-4a5d-8930-3316a78819bf,-30.405862,153.005136,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2055770_BB06_AGL_61m.kml
3496,Ground Species,2022-10-05 21:36:00,Med,1.0,1e18d6d3-4ee3-41a5-834a-7f655e9c5c56,-30.407659,152.99822,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3497,Koala,2022-10-05 21:40:00,Low,1.0,1e18d6d3-4ee3-41a5-834a-7f655e9c5c56,-30.405713,152.998146,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2055769_BB11_AGL_61m.kml
3498,Koala,2022-10-05 22:01:00,100%,1.0,1e18d6d3-4ee3-41a5-834a-7f655e9c5c56,-30.407587,153.001329,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3499,Possum,2022-10-05 22:07:00,Med,2.0,1e18d6d3-4ee3-41a5-834a-7f655e9c5c56,-30.404871,153.001587,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2055769_BB11_AGL_61m.kml
3500,Macropod,2022-10-05 20:47:00,,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.424702,152.979944,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB24_2046567_AGL_122m.kml
3501,Macropod,2022-10-05 20:49:00,,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.419951,152.980302,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3502,Macropod,2022-10-05 20:53:00,,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.422215,152.981427,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3503,Koala,2022-10-05 20:59:00,100%,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.419707,152.980914,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3504,Macropod,2022-10-05 21:03:00,,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.42093,152.982158,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3505,Aerial Species,2022-10-05 21:06:00,,1.0,72b89e13-2383-48f8-9f82-e180ddc30028,-30.42395,152.983847,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3506,Macropod,2022-10-05 21:51:00,,1.0,f0680426-834c-4ebb-b3b6-687e9e748863,-30.426658,152.974764,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB24_2046567_AGL_122m.kml
3507,Koala,2022-10-05 23:18:00,100%,1.0,7673f949-dfe4-46e7-a49d-4489c77c7b11,-30.414884,152.9682,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3508,Possum,2022-10-05 23:32:00,High,1.0,7673f949-dfe4-46e7-a49d-4489c77c7b11,-30.415938,152.970922,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3509,Aerial Species,2022-10-05 23:35:00,Med,1.0,7673f949-dfe4-46e7-a49d-4489c77c7b11,-30.412925,152.970912,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3510,Macropod,2022-10-05 23:40:00,High,1.0,7673f949-dfe4-46e7-a49d-4489c77c7b11,-30.412394,152.970951,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3511,Arboreal Species,2022-10-03 21:41:00,High,1.0,134b210f-aa8c-4625-af64-328e803668c7,-30.411181,153.005341,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053470_BB03_AGL_61m.kml
3512,Possum,2022-10-04 22:27:00,Med,1.0,c01331a0-05ea-4cdd-8902-a032a296a202,-30.40111,152.990365,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/GordonsRoad65_AGL_59m.kml
3514,Koala,2022-10-05 20:21:00,Low,1.0,29edd843-935a-43f2-b486-88eba4bef648,-30.412036,152.99337,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053468_BB13_AGL_65m.kml
3515,Koala,2022-10-05 20:43:00,Med,1.0,29edd843-935a-43f2-b486-88eba4bef648,-30.412028,152.993385,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053468_BB13_AGL_65m.kml
3516,Koala,2022-10-05 20:49:00,100%,2.0,29edd843-935a-43f2-b486-88eba4bef648,-30.411614,152.993768,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053468_BB13_AGL_65m.kml
3517,Koala,2022-10-05 21:06:00,Low,1.0,29edd843-935a-43f2-b486-88eba4bef648,-30.41059,152.993972,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053468_BB13_AGL_65m.kml
3518,Koala,2022-10-05 21:14:00,Med,1.0,29edd843-935a-43f2-b486-88eba4bef648,-30.411822,152.995814,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3519,Koala,2022-10-05 22:04:00,Med,1.0,e80f5fc5-0db1-48f2-a311-ebcf70898c91,-30.416075,152.994082,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051168_BB14_AGL_71m.kml
3520,Aerial Species,2022-10-05 22:09:00,100%,1.0,e80f5fc5-0db1-48f2-a311-ebcf70898c91,-30.41611,152.995053,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051168_BB14_AGL_71m.kml
3521,Aerial Species,2022-10-05 22:12:00,High,4.0,e80f5fc5-0db1-48f2-a311-ebcf70898c91,-30.414991,152.99537,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3522,Aerial Species,2022-10-05 22:58:00,High,1.0,c53a8b7c-63af-4bd5-b356-8b7d0154812c,-30.416831,152.99881,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3523,Aerial Species,2022-10-05 23:01:00,Med,2.0,c53a8b7c-63af-4bd5-b356-8b7d0154812c,-30.41648,152.99915,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3524,Koala,2022-10-05 23:05:00,Med,1.0,c53a8b7c-63af-4bd5-b356-8b7d0154812c,-30.415812,152.999016,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/HuntersRoad65_AGL_61m.kml
3525,Macropod,2022-10-05 20:41:00,High,1.0,1208c3f5-8a4d-4771-91c4-44377169c171,-30.423812,153.026577,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3526,Macropod,2022-10-05 20:46:00,High,1.0,1208c3f5-8a4d-4771-91c4-44377169c171,-30.424918,153.027885,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3527,Koala,2022-10-05 20:53:00,High,1.0,1208c3f5-8a4d-4771-91c4-44377169c171,-30.426521,153.028493,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3528,Koala,2022-10-05 20:58:00,High,1.0,1208c3f5-8a4d-4771-91c4-44377169c171,-30.423741,153.028513,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3529,Aerial Species,2022-10-05 21:13:00,High,2.0,1208c3f5-8a4d-4771-91c4-44377169c171,-30.424499,153.031912,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB28_2044279_AGL_67m.kml
3530,Arboreal Species,2022-10-06 19:24:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.432646,152.926912,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3531,Arboreal Species,2022-10-06 19:26:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.432632,152.926804,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3532,Arboreal Species,2022-10-06 19:35:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.434059,152.92717,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3533,Ground Species,2022-10-06 19:39:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.433764,152.92652,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3534,Macropod,2022-10-06 19:43:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.435822,152.925687,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3535,Macropod,2022-10-06 19:49:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.436547,152.924898,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3536,Macropod,2022-10-06 19:51:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.435483,152.924885,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3537,Glider,2022-10-06 20:01:07,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.432034,152.924125,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3538,Macropod,2022-10-06 20:05:00,100%,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.436779,152.923583,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3539,Macropod,2022-10-06 20:15:00,High,1.0,ffab29b9-84f9-4efe-937f-0475bcbf719a,-30.433011,152.921637,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB23_2046557_ugcs_AGL_81m.kml
3540,Ground Species,2022-10-06 21:21:00,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432012,152.942613,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3541,Ground Species,2022-10-06 21:23:00,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.429957,152.94292,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3542,Arboreal Species,2022-10-06 21:25:00,Med,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432993,152.943574,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3543,Ground Species,2022-10-06 21:29:00,Med,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.433097,152.944001,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3544,Aerial Species,2022-10-06 21:38:00,High,2.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432332,152.944577,Aerial,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3545,Ground Species,2022-10-06 21:42:00,High,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.43396,152.944892,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3546,Macropod,2022-10-06 21:47:00,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.429384,152.94555,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3547,Macropod,2022-10-06 21:48:23,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.429618,152.946004,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3548,Ground Species,2022-10-06 21:50:11,Med,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432535,152.946299,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3549,Aerial Species,2022-10-06 21:53:02,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432269,152.946955,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3550,Ground Species,2022-10-06 21:58:46,High,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.430066,152.947145,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3551,Macropod,2022-10-06 21:59:46,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432701,152.947457,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3552,Arboreal Species,2022-10-06 22:01:02,High,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.433392,152.947687,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3553,Ground Species,2022-10-06 22:03:00,High,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.429493,152.947565,Ground Species,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3554,Koala,2022-10-06 22:24:00,100%,1.0,503cfd0d-62a6-4564-8300-1935359dd79b,-30.432705,152.942889,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB22_2046561_ugcs_AGL_68m.kml
3555,Koala,2022-10-06 19:47:00,100%,1.0,183b2570-f99b-45ad-a8f9-549e608a2230,-30.42524,152.941884,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB17_2051158_ugcs_AGL_78m.kml
3556,Macropod,2022-10-06 20:00:00,High,1.0,183b2570-f99b-45ad-a8f9-549e608a2230,-30.424347,152.942963,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB17_2051158_ugcs_AGL_78m.kml
3557,Possum,2022-10-06 20:15:00,High,1.0,183b2570-f99b-45ad-a8f9-549e608a2230,-30.424493,152.946459,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB17_2051158_ugcs_AGL_78m.kml
3558,Aerial Species,2022-10-07 00:03:00,Med,1.0,127172e0-0f7f-42bc-9834-f798be097819,-30.414294,152.939732,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB01_2055758_UGCS_AGL_134m.kml
3559,Koala,2022-10-07 00:10:00,100%,1.0,127172e0-0f7f-42bc-9834-f798be097819,-30.413736,152.940581,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB01_2055758_UGCS_AGL_134m.kml
3560,Possum,2022-10-07 00:23:00,High,1.0,127172e0-0f7f-42bc-9834-f798be097819,-30.412465,152.941584,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB01_2055758_UGCS_AGL_134m.kml
3561,Possum,2022-10-07 00:28:00,High,1.0,127172e0-0f7f-42bc-9834-f798be097819,-30.416232,152.943122,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB01_2055758_UGCS_AGL_134m.kml
3562,Aerial Species,2022-10-06 19:30:00,High,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.415668,153.003617,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051170_BB07_AGL_63m.kml
3563,Ground Species,2022-10-06 19:36:00,Low,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.415735,153.005131,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051170_BB07_AGL_63m.kml
3564,Koala,2022-10-06 19:40:00,High,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.412963,153.005242,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051170_BB07_AGL_63m.kml
3565,Koala,2022-10-06 19:46:00,Low,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.413918,153.005768,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2051170_BB07_AGL_63m.kml
3566,None,2022-10-06 19:55:00,,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.415895,153.006777,Hollow,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3567,Koala,2022-10-06 20:00:00,Med,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.411734,153.006563,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/2053470_BB03_AGL_61m.kml
3568,Macropod,2022-10-06 20:01:00,,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.41258,153.006662,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3569,Ground Species,2022-10-06 20:04:00,Med,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.412887,153.007244,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3570,Koala,2022-10-06 20:07:00,High,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.414764,153.008119,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3571,Aerial Species,2022-10-06 20:15:00,High,1.0,09fda4f7-ce3c-4b48-9fb2-e349fccbee0d,-30.414291,153.008561,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3572,Aerial Species,2022-10-06 20:59:00,Med,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.41854,153.009494,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3573,Aerial Species,2022-10-06 21:02:00,Med,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.418576,153.009994,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3574,Aerial Species,2022-10-06 21:04:00,High,7.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.418047,153.010464,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3575,Macropod,2022-10-06 21:08:00,Med,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.419756,153.011307,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3576,Aerial Species,2022-10-06 21:12:00,High,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.418065,153.012001,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3577,Koala,2022-10-06 21:23:00,Low,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.416257,153.013147,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3578,Macropod,2022-10-06 21:26:00,Low,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.416132,153.01381,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/CabbageTreeRoad65_AGL_69m.kml
3579,Koala,2022-10-06 21:29:00,Low,1.0,22e05009-b7d4-4fe0-bc97-1f29f09a24f8,-30.415734,153.014423,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB05_2048872_ugcs_AGL_64m.kml
3580,Macropod,2022-10-06 23:08:52,Med,1.0,2bb40592-47e9-4678-880b-8162dae6c215,-30.419597,152.9837,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB20_2048866_AGL_100m.kml
3581,Glider,2022-10-06 23:11:07,Med,1.0,2bb40592-47e9-4678-880b-8162dae6c215,-30.418324,152.983957,Sugar Glider,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB18_2051166_AGL_67m.kml
3582,Macropod,2022-10-07 00:26:57,Low,1.0,dce700cb-5430-415d-ae3c-649273026697,-30.41712,152.968662,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3583,Possum,2022-10-07 00:36:46,High,1.0,dce700cb-5430-415d-ae3c-649273026697,-30.415522,152.970345,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3584,Macropod,2022-10-07 00:42:07,Med,1.0,dce700cb-5430-415d-ae3c-649273026697,-30.414571,152.970765,Eastern Grey Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3585,Macropod,2022-10-07 00:42:54,Med,1.0,dce700cb-5430-415d-ae3c-649273026697,-30.415813,152.970993,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB26_2053463_AGL_51m.kml
3586,Macropod,2022-10-07 19:20:06,Med,1.0,6c506135-4603-45b6-8f92-76631c07f46e,,,Swamp Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB19_2051156_ugcs_AGL_70m.kml
3587,Macropod,2022-10-07 19:25:24,High,2.0,6c506135-4603-45b6-8f92-76631c07f46e,,,Wallaby,drive/Shareddrives/Thermal File Archive/.UGCS/BongilBongil (1)/BB19_2051156_ugcs_AGL_70m.kml
